category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p_adjust_over_represented	p_adjust_under_represented
GO:1904538	1	0.910450356459746	0	1	regulation of glycolytic process through fructose-6-phosphate	BP	1	1
GO:1904539	1	0.910450356459746	0	1	negative regulation of glycolytic process through fructose-6-phosphate	BP	1	1
GO:1904555	1	0.910450356459746	0	1	L-proline transmembrane transport	BP	1	1
GO:1904556	1	0.910450356459746	0	1	L-tryptophan transmembrane transport	BP	1	1
GO:1904562	1	0.910450356459746	0	1	phosphatidylinositol 5-phosphate metabolic process	BP	1	1
GO:1904569	1	0.828905672359438	0	2	regulation of selenocysteine incorporation	BP	1	1
GO:1904570	1	0.828905672359438	0	2	negative regulation of selenocysteine incorporation	BP	1	1
GO:1904572	1	0.828905672359438	0	2	negative regulation of mRNA binding	BP	1	1
GO:1904573	1	0.828905672359438	0	2	regulation of selenocysteine insertion sequence binding	BP	1	1
GO:1904574	1	0.828905672359438	0	2	negative regulation of selenocysteine insertion sequence binding	BP	1	1
GO:1904587	1	0.910450356459746	0	1	response to glycoprotein	BP	1	1
GO:1904589	1	0.828905672359438	0	2	regulation of protein import	BP	1	1
GO:1904591	1	0.828905672359438	0	2	positive regulation of protein import	BP	1	1
GO:1904592	1	0.910450356459746	0	1	positive regulation of protein refolding	BP	1	1
GO:1904593	1	0.910450356459746	0	1	prostaglandin binding	MF	1	1
GO:1904594	1	0.910450356459746	0	1	regulation of termination of RNA polymerase II transcription	BP	1	1
GO:1904595	1	0.910450356459746	0	1	positive regulation of termination of RNA polymerase II transcription	BP	1	1
GO:1904596	1	0.910450356459746	0	1	regulation of connective tissue replacement involved in inflammatory response wound healing	BP	1	1
GO:1904597	1	0.910450356459746	0	1	negative regulation of connective tissue replacement involved in inflammatory response wound healing	BP	1	1
GO:1904612	1	0.910450356459746	0	1	response to 2,3,7,8-tetrachlorodibenzodioxine	BP	1	1
GO:1904613	1	0.910450356459746	0	1	cellular response to 2,3,7,8-tetrachlorodibenzodioxine	BP	1	1
GO:1904616	1	0.828905672359438	0	2	regulation of actin binding	BP	1	1
GO:1904617	1	0.910450356459746	0	1	negative regulation of actin binding	BP	1	1
GO:1904627	1	0.910450356459746	0	1	response to phorbol 13-acetate 12-myristate	BP	1	1
GO:1904628	1	0.910450356459746	0	1	cellular response to phorbol 13-acetate 12-myristate	BP	1	1
GO:1904633	1	0.910450356459746	0	1	regulation of podocyte apoptotic process	BP	1	1
GO:1904635	1	0.910450356459746	0	1	positive regulation of podocyte apoptotic process	BP	1	1
GO:1904636	1	0.828905672359438	0	2	response to ionomycin	BP	1	1
GO:1904637	1	0.828905672359438	0	2	cellular response to ionomycin	BP	1	1
GO:1904666	1	0.625470793068145	0	5	regulation of ubiquitin protein ligase activity	BP	1	1
GO:1904667	1	0.828905672359438	0	2	negative regulation of ubiquitin protein ligase activity	BP	1	1
GO:1904668	1	0.828905672359438	0	2	positive regulation of ubiquitin protein ligase activity	BP	1	1
GO:1904669	1	0.754651641873248	0	3	ATP export	BP	1	1
GO:1904680	1	0.625470793068145	0	5	peptide transmembrane transporter activity	MF	1	1
GO:1904683	1	0.828905672359438	0	2	regulation of metalloendopeptidase activity	BP	1	1
GO:1904684	1	0.910450356459746	0	1	negative regulation of metalloendopeptidase activity	BP	1	1
GO:1904691	1	0.828905672359438	0	2	negative regulation of type B pancreatic cell proliferation	BP	1	1
GO:1904692	1	0.828905672359438	0	2	positive regulation of type B pancreatic cell proliferation	BP	1	1
GO:1904694	1	0.910450356459746	0	1	negative regulation of vascular associated smooth muscle contraction	BP	1	1
GO:1904697	1	0.910450356459746	0	1	regulation of acinar cell proliferation	BP	1	1
GO:1904699	1	0.910450356459746	0	1	positive regulation of acinar cell proliferation	BP	1	1
GO:1904700	1	0.910450356459746	0	1	granulosa cell apoptotic process	BP	1	1
GO:1904702	1	0.910450356459746	0	1	regulation of protein localization to adherens junction	BP	1	1
GO:1904708	1	0.910450356459746	0	1	regulation of granulosa cell apoptotic process	BP	1	1
GO:1904713	1	0.910450356459746	0	1	beta-catenin destruction complex binding	MF	1	1
GO:1904714	1	0.828905672359438	0	2	regulation of chaperone-mediated autophagy	BP	1	1
GO:1904715	1	0.828905672359438	0	2	negative regulation of chaperone-mediated autophagy	BP	1	1
GO:1904717	1	0.828905672359438	0	2	regulation of AMPA glutamate receptor clustering	BP	1	1
GO:1904719	1	0.910450356459746	0	1	positive regulation of AMPA glutamate receptor clustering	BP	1	1
GO:1904729	1	0.828905672359438	0	2	regulation of intestinal lipid absorption	BP	1	1
GO:1904731	1	0.828905672359438	0	2	positive regulation of intestinal lipid absorption	BP	1	1
GO:1904732	1	0.754651641873248	0	3	regulation of electron transfer activity	BP	1	1
GO:1904734	1	0.828905672359438	0	2	positive regulation of electron transfer activity	BP	1	1
GO:1904742	1	0.828905672359438	0	2	regulation of telomeric DNA binding	BP	1	1
GO:1904744	1	0.828905672359438	0	2	positive regulation of telomeric DNA binding	BP	1	1
GO:1904749	1	0.625470793068145	0	5	regulation of protein localization to nucleolus	BP	1	1
GO:1904750	1	0.910450356459746	0	1	negative regulation of protein localization to nucleolus	BP	1	1
GO:1904751	1	0.687037585581542	0	4	positive regulation of protein localization to nucleolus	BP	1	1
GO:1904760	1	0.687037585581542	0	4	regulation of myofibroblast differentiation	BP	1	1
GO:1904761	1	0.754651641873248	0	3	negative regulation of myofibroblast differentiation	BP	1	1
GO:1904762	1	0.910450356459746	0	1	positive regulation of myofibroblast differentiation	BP	1	1
GO:1904764	1	0.910450356459746	0	1	chaperone-mediated autophagy translocation complex disassembly	BP	1	1
GO:1904776	1	0.687037585581542	0	4	regulation of protein localization to cell cortex	BP	1	1
GO:1904778	1	0.754651641873248	0	3	positive regulation of protein localization to cell cortex	BP	1	1
GO:1904779	1	0.687037585581542	0	4	regulation of protein localization to centrosome	BP	1	1
GO:1904781	1	0.754651641873248	0	3	positive regulation of protein localization to centrosome	BP	1	1
GO:1904782	1	0.910450356459746	0	1	negative regulation of NMDA glutamate receptor activity	BP	1	1
GO:1904783	1	0.828905672359438	0	2	positive regulation of NMDA glutamate receptor activity	BP	1	1
GO:1904784	1	0.828905672359438	0	2	NLRP1 inflammasome complex assembly	BP	1	1
GO:1904796	1	0.910450356459746	0	1	regulation of core promoter binding	BP	1	1
GO:1904798	1	0.910450356459746	0	1	positive regulation of core promoter binding	BP	1	1
GO:1904799	1	0.910450356459746	0	1	regulation of neuron remodeling	BP	1	1
GO:1904800	1	0.910450356459746	0	1	negative regulation of neuron remodeling	BP	1	1
GO:1904809	1	0.828905672359438	0	2	regulation of dense core granule transport	BP	1	1
GO:1904811	1	0.828905672359438	0	2	positive regulation of dense core granule transport	BP	1	1
GO:1904812	1	0.910450356459746	0	1	rRNA acetylation involved in maturation of SSU-rRNA	BP	1	1
GO:1904823	1	0.828905672359438	0	2	purine nucleobase transmembrane transport	BP	1	1
GO:1904825	1	0.828905672359438	0	2	protein localization to microtubule plus-end	BP	1	1
GO:1904835	1	0.910450356459746	0	1	dorsal root ganglion morphogenesis	BP	1	1
GO:1904841	1	0.828905672359438	0	2	TORC2 complex binding	MF	1	1
GO:1904844	1	0.910450356459746	0	1	response to L-glutamine	BP	1	1
GO:1904847	1	0.828905672359438	0	2	regulation of cell chemotaxis to fibroblast growth factor	BP	1	1
GO:1904848	1	0.910450356459746	0	1	negative regulation of cell chemotaxis to fibroblast growth factor	BP	1	1
GO:1904851	1	0.471891331472938	0	8	positive regulation of establishment of protein localization to telomere	BP	1	1
GO:1904861	1	0.429574765965613	0	9	excitatory synapse assembly	BP	1	1
GO:1904862	1	0.754651641873248	0	3	inhibitory synapse assembly	BP	1	1
GO:1904872	1	0.687037585581542	0	4	regulation of telomerase RNA localization to Cajal body	BP	1	1
GO:1904874	1	0.687037585581542	0	4	positive regulation of telomerase RNA localization to Cajal body	BP	1	1
GO:1904878	1	0.910450356459746	0	1	negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel	BP	1	1
GO:1904879	1	0.828905672359438	0	2	positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel	BP	1	1
GO:1904880	1	0.910450356459746	0	1	response to hydrogen sulfide	BP	1	1
GO:1904881	1	0.910450356459746	0	1	cellular response to hydrogen sulfide	BP	1	1
GO:1904886	1	0.910450356459746	0	1	beta-catenin destruction complex disassembly	BP	1	1
GO:1904887	1	0.910450356459746	0	1	Wnt signalosome assembly	BP	1	1
GO:1904889	1	0.569411367653927	0	6	regulation of excitatory synapse assembly	BP	1	1
GO:1904904	1	0.910450356459746	0	1	regulation of endothelial cell-matrix adhesion via fibronectin	BP	1	1
GO:1904906	1	0.910450356459746	0	1	positive regulation of endothelial cell-matrix adhesion via fibronectin	BP	1	1
GO:1904923	1	0.828905672359438	0	2	regulation of autophagy of mitochondrion in response to mitochondrial depolarization	BP	1	1
GO:1904925	1	0.828905672359438	0	2	positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization	BP	1	1
GO:1904930	1	0.910450356459746	0	1	amphisome membrane	CC	1	1
GO:1904936	1	0.569411367653927	0	6	interneuron migration	BP	1	1
GO:1904938	1	0.910450356459746	0	1	planar cell polarity pathway involved in axon guidance	BP	1	1
GO:1904947	1	0.910450356459746	0	1	folate import into mitochondrion	BP	1	1
GO:1904949	1	0.152654919869508	0	20	ATPase complex	CC	1	1
GO:1904953	1	0.910450356459746	0	1	Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation	BP	1	1
GO:1904958	1	0.910450356459746	0	1	positive regulation of midbrain dopaminergic neuron differentiation	BP	1	1
GO:1904959	1	0.754651641873248	0	3	regulation of cytochrome-c oxidase activity	BP	1	1
GO:1904960	1	0.828905672359438	0	2	positive regulation of cytochrome-c oxidase activity	BP	1	1
GO:1904974	1	0.910450356459746	0	1	heparanase complex	CC	1	1
GO:1904977	1	0.910450356459746	0	1	lymphatic endothelial cell migration	BP	1	1
GO:1904990	1	0.910450356459746	0	1	regulation of adenylate cyclase-inhibiting dopamine receptor signaling pathway	BP	1	1
GO:1904992	1	0.910450356459746	0	1	positive regulation of adenylate cyclase-inhibiting dopamine receptor signaling pathway	BP	1	1
GO:1904995	1	0.828905672359438	0	2	negative regulation of leukocyte adhesion to vascular endothelial cell	BP	1	1
GO:1904997	1	0.828905672359438	0	2	regulation of leukocyte adhesion to arterial endothelial cell	BP	1	1
GO:1904999	1	0.828905672359438	0	2	positive regulation of leukocyte adhesion to arterial endothelial cell	BP	1	1
GO:1905000	1	0.910450356459746	0	1	regulation of membrane repolarization during atrial cardiac muscle cell action potential	BP	1	1
GO:1905031	1	0.910450356459746	0	1	regulation of membrane repolarization during cardiac muscle cell action potential	BP	1	1
GO:1905034	1	0.828905672359438	0	2	regulation of antifungal innate immune response	BP	1	1
GO:1905035	1	0.910450356459746	0	1	negative regulation of antifungal innate immune response	BP	1	1
GO:1905036	1	0.910450356459746	0	1	positive regulation of antifungal innate immune response	BP	1	1
GO:1905038	1	0.625470793068145	0	5	regulation of membrane lipid metabolic process	BP	1	1
GO:1905041	1	0.910450356459746	0	1	regulation of epithelium regeneration	BP	1	1
GO:1905043	1	0.910450356459746	0	1	positive regulation of epithelium regeneration	BP	1	1
GO:1905048	1	0.625470793068145	0	5	regulation of metallopeptidase activity	BP	1	1
GO:1905049	1	0.828905672359438	0	2	negative regulation of metallopeptidase activity	BP	1	1
GO:1905050	1	0.910450356459746	0	1	positive regulation of metallopeptidase activity	BP	1	1
GO:1905051	1	0.910450356459746	0	1	regulation of base-excision repair	BP	1	1
GO:1905053	1	0.910450356459746	0	1	positive regulation of base-excision repair	BP	1	1
GO:1905056	1	0.828905672359438	0	2	P-type calcium transporter activity involved in regulation of presynaptic cytosolic calcium ion concentration	MF	1	1
GO:1905060	1	0.828905672359438	0	2	calcium:cation antiporter activity involved in regulation of postsynaptic cytosolic calcium ion concentration	MF	1	1
GO:1905063	1	0.625470793068145	0	5	regulation of vascular associated smooth muscle cell differentiation	BP	1	1
GO:1905064	1	0.828905672359438	0	2	negative regulation of vascular associated smooth muscle cell differentiation	BP	1	1
GO:1905065	1	0.754651641873248	0	3	positive regulation of vascular associated smooth muscle cell differentiation	BP	1	1
GO:1905069	1	0.828905672359438	0	2	allantois development	BP	1	1
GO:1905071	1	0.754651641873248	0	3	tight junction disassembly	BP	1	1
GO:1905072	1	0.910450356459746	0	1	cardiac jelly development	BP	1	1
GO:1905073	1	0.754651641873248	0	3	regulation of tight junction disassembly	BP	1	1
GO:1905075	1	0.754651641873248	0	3	positive regulation of tight junction disassembly	BP	1	1
GO:1905097	1	0.471891331472938	0	8	regulation of guanyl-nucleotide exchange factor activity	BP	1	1
GO:1905098	1	0.569411367653927	0	6	negative regulation of guanyl-nucleotide exchange factor activity	BP	1	1
GO:1905103	1	0.754651641873248	0	3	integral component of lysosomal membrane	CC	1	1
GO:1905109	1	0.910450356459746	0	1	regulation of pulmonary blood vessel remodeling	BP	1	1
GO:1905115	1	0.910450356459746	0	1	regulation of lateral attachment of mitotic spindle microtubules to kinetochore	BP	1	1
GO:1905116	1	0.910450356459746	0	1	positive regulation of lateral attachment of mitotic spindle microtubules to kinetochore	BP	1	1
GO:1905123	1	0.828905672359438	0	2	regulation of glucosylceramidase activity	BP	1	1
GO:1905135	1	0.910450356459746	0	1	biotin import across plasma membrane	BP	1	1
GO:1905146	1	0.391046203709903	0	10	lysosomal protein catabolic process	BP	1	1
GO:1905150	1	0.910450356459746	0	1	regulation of voltage-gated sodium channel activity	BP	1	1
GO:1905153	1	0.324029339107115	0	12	regulation of membrane invagination	BP	1	1
GO:1905155	1	0.35596715913394	0	11	positive regulation of membrane invagination	BP	1	1
GO:1905165	1	0.625470793068145	0	5	regulation of lysosomal protein catabolic process	BP	1	1
GO:1905167	1	0.754651641873248	0	3	positive regulation of lysosomal protein catabolic process	BP	1	1
GO:1905168	1	0.569411367653927	0	6	positive regulation of double-strand break repair via homologous recombination	BP	1	1
GO:1905202	1	0.910450356459746	0	1	methylcrotonoyl-CoA carboxylase complex	CC	1	1
GO:1905203	1	0.828905672359438	0	2	regulation of connective tissue replacement	BP	1	1
GO:1905204	1	0.910450356459746	0	1	negative regulation of connective tissue replacement	BP	1	1
GO:1905205	1	0.910450356459746	0	1	positive regulation of connective tissue replacement	BP	1	1
GO:1905206	1	0.828905672359438	0	2	positive regulation of hydrogen peroxide-induced cell death	BP	1	1
GO:1905214	1	0.569411367653927	0	6	regulation of RNA binding	BP	1	1
GO:1905215	1	0.828905672359438	0	2	negative regulation of RNA binding	BP	1	1
GO:1905216	1	0.687037585581542	0	4	positive regulation of RNA binding	BP	1	1
GO:1905219	1	0.910450356459746	0	1	regulation of platelet formation	BP	1	1
GO:1905221	1	0.910450356459746	0	1	positive regulation of platelet formation	BP	1	1
GO:1905222	1	0.828905672359438	0	2	atrioventricular canal morphogenesis	BP	1	1
GO:1905223	1	0.910450356459746	0	1	epicardium morphogenesis	BP	1	1
GO:1905232	1	0.828905672359438	0	2	cellular response to L-glutamate	BP	1	1
GO:1905239	1	0.910450356459746	0	1	regulation of canonical Wnt signaling pathway involved in osteoblast differentiation	BP	1	1
GO:1905240	1	0.910450356459746	0	1	negative regulation of canonical Wnt signaling pathway involved in osteoblast differentiation	BP	1	1
GO:1905242	1	0.910450356459746	0	1	response to 3,3',5-triiodo-L-thyronine	BP	1	1
GO:1905243	1	0.910450356459746	0	1	cellular response to 3,3',5-triiodo-L-thyronine	BP	1	1
GO:1905244	1	0.754651641873248	0	3	regulation of modification of synaptic structure	BP	1	1
GO:1905245	1	0.625470793068145	0	5	regulation of aspartic-type peptidase activity	BP	1	1
GO:1905246	1	0.828905672359438	0	2	negative regulation of aspartic-type peptidase activity	BP	1	1
GO:1905247	1	0.754651641873248	0	3	positive regulation of aspartic-type peptidase activity	BP	1	1
GO:1905258	1	0.828905672359438	0	2	regulation of nitrosative stress-induced intrinsic apoptotic signaling pathway	BP	1	1
GO:1905259	1	0.828905672359438	0	2	negative regulation of nitrosative stress-induced intrinsic apoptotic signaling pathway	BP	1	1
GO:1905267	1	0.910450356459746	0	1	endonucleolytic cleavage involved in tRNA processing	BP	1	1
GO:1905268	1	0.910450356459746	0	1	negative regulation of chromatin organization	BP	1	1
GO:1905269	1	0.625470793068145	0	5	positive regulation of chromatin organization	BP	1	1
